,titles,descriptions,links,site_name
0,"Agnes kocht spontaan een kat, Marcel was pissig:  ‘Ik ben geen kattenmens’","In deze rubriek vragen we lezers naar hun relatie tussen Geld en Geluk. Agnes en Marcel zien elkaar dag en nacht, ze wonen én werken samen. Daarom sporten ze allebei ergens anders.",https://www.ad.nl/economie/agnes-kocht-spontaan-een-kat-marcel-was-pissig-ik-ben-geen-kattenmens~a966ad97/,www.ad.nl
1,"Opmerkelijke oproep sportscholen: ‘Mark, we helpen je graag om Nederland fitter te maken’","Een opmerkelijke oproep vandaag in deze krant. Met een paginagrote advertentie richten de sport- en fitnesscentra in Nederland zich rechtstreeks tot premier Mark Rutte. ,,Mark, we helpen je heel graag om Nederland weer fitter te maken.”",https://www.ad.nl/binnenland/opmerkelijke-oproep-sportscholen-mark-we-helpen-je-graag-om-nederland-fitter-te-maken~a782ed58/,www.ad.nl
2,Klopjacht met helikopter in bos levert geen ‘militairen met wapens’ maar spelende jongens op,De politie en marechaussee hebben vandaag een klopjacht gehouden in het Gelderse Lunteren vanwege een melding van mannen in camouflagekleding met vuurwapens. Een helikopter is ingezet en marechaussees op de grond droegen kogelwerende vesten.,https://www.ad.nl/binnenland/klopjacht-met-helikopter-in-bos-levert-geen-militairen-met-wapens-maar-spelende-jongens-op~a77737f2/,www.ad.nl
3,‘Eenrichtingsverkeer in de winkelstraat is zo gek nog niet’,"Winkeleigenaren hebben volop maatregelen genomen om de 1,5 meter afstand in hun zaak zo goed mogelijk na te leven, maar in de Nederlandse winkelstraten ontbreekt het juist aan duidelijke richtlijnen. Volgens Hester Duursema, directeur van Detailhandel Nederland, moeten er zo snel mogelijk afspraken worden gemaakt om de drukte in goede banen te leiden. ,,Denk bijvoorbeeld aan het instellen van eenrichtingsverkeer.’’",https://www.ad.nl/economie/eenrichtingsverkeer-in-de-winkelstraat-is-zo-gek-nog-niet~a0617d6e/,www.ad.nl
4,"Alkmaars archief vindt ‘oudste Nederlandse geluidsopname’, luister maar",Het Regionaal Archief in Alkmaar heeft vermoedelijk de oudste bekende Nederlandse geluidsopname gevonden. De opname is op 9 maart 1898 gemaakt door de Alkmaarse chemicus Jan Daniël Boeke. Hij is te horen terwijl hij een reeks klinkers uitspreekt en daarna ‘Hiep hiep hiep hiep hoera!’ roept.,https://www.ad.nl/binnenland/alkmaars-archief-vindt-oudste-nederlandse-geluidsopname-luister-maar~a31c96ba/,www.ad.nl
5,Aantal Nederlandse meldingen sterfgevallen corona fors minder dan afgelopen dagen,"De afgelopen 24 uur zijn er in Nederland 26 nieuwe meldingen gedaan van geteste mensen die zijn overleden aan het coronavirus. Een forse daling ten opzichte van gisteren, toen er in de dagelijkse update van het RIVM 69 overlijdens werden gemeld. De laatste keer dat er minder dan 30 doden werden geregistreerd op een dag, was op 19 maart. In totaal vallen nu 5082 coronadoden te betreuren.",https://www.ad.nl/binnenland/aantal-nederlandse-meldingen-sterfgevallen-corona-fors-minder-dan-afgelopen-dagen~a3f8df73/,www.ad.nl
6,Krol-sympathisanten weg uit fractie 50Plus,"Het vertrek van Henk Krol bij 50Plus heeft grote gevolgen voor zijn sympathisanten binnen de ouderenpartij. Twee medewerkers van 50Plus die nauwe banden hebben met de opgestapte partijleider, gaan weg uit de fractie van de ouderenpartij.",https://www.ad.nl/politiek/krol-sympathisanten-weg-uit-fractie-50plus~ac266426/,www.ad.nl
7,14-jarige opgepakt voor gewelddadige overval op woning in Valkenswaard,"Een 14-jarige jongen uit Valkenswaard is gistermiddag thuis door de politie aangehouden, omdat hij betrokken zou zijn geweest bij de woningoverval op de Maastrichtseweg in Valkenswaard. Daarbij raakte de bewoner dusdanig ernstig gewond dat hij naar het ziekenhuis moest.",https://www.ad.nl/binnenland/14-jarige-opgepakt-voor-gewelddadige-overval-op-woning-in-valkenswaard~a30ab68c/,www.ad.nl
8,"‘De Staat experimenteert met mensen, blootstelling aan 5G wordt ons opgedrongen’","De stichting Stop5GNL vindt dat de Staat oogkleppen op heeft als het gaat om het ‘veilig’ uitrollen van het nieuwe snelle 5G-netwerk. ,,De blootstelling aan 5G wordt ons opgedrongen.” De stichting probeert vandaag in de rechtbank in Den Haag de uitrol van 5G stop te zetten. Juist vannacht werd in Den Haag bij twee zendmasten brand gesticht, brandje nummer 22 en 23 in Nederland.",https://www.ad.nl/binnenland/de-staat-experimenteert-met-mensen-blootstelling-aan-5g-wordt-ons-opgedrongen~ab1f1e41/,www.ad.nl
9,"Kunnen de scholen eigenlijk wel veilig open, of worden het ‘superverspreiders’?",Heel Europa worstelt met een van de belangrijkste onderdelen van het heropstarten van de maatschappij: de scholen. Is het veilig of worden de scholen de nieuwe ‘superverspreiders’ van de coronacrisis?,https://www.ad.nl/binnenland/kunnen-de-scholen-eigenlijk-wel-veilig-open-of-worden-het-superverspreiders~a5876910/,www.ad.nl
