,titles,descriptions,links,site_name
0,Styliste Dyanne Beekman keert terug op tv: ‘Ik ben niet zo’n meisje van de spotlights’,Ooit was ze de stylist van Ilse de Lange en Marco Borsato. Tegenwoordig kleedt ze wereldwijd de medewerkers van McDonald’s en ontwerpt ze kleding voor verpleegkundigen. Na tien jaar komt Dyanne Beekman (47) binnenkort ook weer terug op tv.,https://www.ad.nl/show/styliste-dyanne-beekman-keert-terug-op-tv-ik-ben-niet-zo-n-meisje-van-de-spotlights~a2f88834/,www.ad.nl
1,Enorm corona-kunstwerk duikt op in tulpenveld in Flevopolder (en zo werd hij gemaakt),"Is dit wel echt? Geen photoshop? Dat moeten meer mensen gedacht hebben bij het zien van beelden van een enorme boodschap in een tulpenveld in de Flevopolder. Maar kweker Joris Schouten (31) heeft ‘m toch écht tussen de bloemen laten aanbrengen. Flink wat werk, maar dat was het waard. ,,Dit is een steun in de rug in zware tijden.’’",https://www.ad.nl/flevoland/enorm-corona-kunstwerk-duikt-op-in-tulpenveld-in-flevopolder-en-zo-werd-hij-gemaakt~a74794df/,www.ad.nl
2,"Opnieuw druk op verschillende plekken in het land: ‘Alsjeblieft mensen, blijf thuis!’",Ook vandaag is het op verschillende plekken in het land weer druk. De gemeenten Tilburg en Urk en de burgemeester van Den Bosch roepen inwoners op thuis te blijven.,https://www.ad.nl/binnenland/opnieuw-druk-op-verschillende-plekken-in-het-land-alsjeblieft-mensen-blijf-thuis~ad762a42/,www.ad.nl
3,Hét moment om over te stappen naar een andere energieleverancier: zo doe je dat,"De energieprijzen zijn dankzij de coronacrisis gekelderd, maar niet alle Nederlanders profiteren daarvan. In de meeste gevallen moet je als consument zelf in actie komen. Welke stappen moet je ondernemen?",https://www.ad.nl/wonen/het-moment-om-over-te-stappen-naar-een-andere-energieleverancier-zo-doe-je-dat~ae193754/,www.ad.nl
4,Frank zit in quarantaine: Ook wij rekken de grenzen op,Net als veel Nederlanders blijft redacteur Frank Poorthuis thuis. Frank zit in de risicogroep. Verslag van dag 45. Alle eerdere afleveringen vindt u hier.,https://www.ad.nl/binnenland/frank-zit-in-quarantaine-ook-wij-rekken-de-grenzen-op~acf0899d/,www.ad.nl
5,50Plus-voorzitter Geert Dales plande afscheid al tien dagen geleden,"Geert Dales stapt op als voorzitter van 50Plus, samen met de andere twee bestuurders van de ouderenpartij. Dat zei Dales vanmiddag in het tv-programma Buitenhof. Dales hakte de knoop over zijn eigen vertrek tien dagen geleden al door.",https://www.ad.nl/politiek/50plus-voorzitter-geert-dales-plande-afscheid-al-tien-dagen-geleden~a8db8c62/,www.ad.nl
6,"Nederland vol initiatieven voor ‘1,5 meter proof’ Koningsdag","Brengt Koningsdag jaarlijks miljoenen Nederlanders op de been, vanwege de coronacrisis zal het maandag stil zijn in dorpen en steden. Toch laten Nederlanders zich juist nu geen feestje ontnemen. Overal in het land hebben mensen en bedrijven festiviteiten bedacht die ‘1,5 meter proof’ zijn.",https://www.ad.nl/binnenland/nederland-vol-initiatieven-voor-1-5-meter-proof-koningsdag~aed616ee/,www.ad.nl
7,Nu ook corona bij nertsen: welke rol spelen dieren bij de verspreiding?,"Bij twee nertsenfokkers in Brabant zijn besmette beesten aangetroffen. Het kabinet neemt maatregelen. Dieren spelen zover bekend amper een rol bij de verspreiding van het coronavirus, maar alertheid is geboden.",https://www.ad.nl/binnenland/nu-ook-corona-bij-nertsen-welke-rol-spelen-dieren-bij-de-verspreiding~a3399dca/,www.ad.nl
8,"Van oma platknuffelen tot een lauw festivalpilsje, dit is waar we zo massaal naar verlangen",Wat ga jij als eerste doen als alle maatregelen weg zijn? Die vraag stelden wij aan onze lezers en daar werd massaal gehoor aangegeven. Meer dan 600 hartverwarmende en ontroerende reacties kregen we binnen.,https://www.ad.nl/nlblijftthuis/van-oma-platknuffelen-tot-een-lauw-festivalpilsje-dit-is-waar-we-zo-massaal-naar-verlangen~a8b1a130/,www.ad.nl
9,"Maatregelen na coronabesmetting bij nertsen in Brabantse fokkerijen, burgemeesters geschrokken",Bij twee nertsenfokkers in Brabant zijn met corona besmette nertsen aangetroffen. De dieren vertoonden verschillende ziekteverschijnselen waaronder ademhalingsproblemen. Er is onderzoek ingesteld om de bron van de besmettingen te achterhalen. Omdat de twee bedrijven in Milheeze en Beek en Donk enkele medewerkers hadden met verschijnselen van het coronavirus wordt uitgegaan van een besmetting van mens op dier.,https://www.ad.nl/binnenland/maatregelen-na-coronabesmetting-bij-nertsen-in-brabantse-fokkerijen-burgemeesters-geschrokken~a5b98c6f/,www.ad.nl
