,titles,descriptions,links,site_name
10,Gestrande dolfijn vanuit haven Amsterdam weer richting zee geloodst,De tuimelaar werd via IJmuiden terug naar open water gebracht.,https://www.nos.nl/artikel/2332646-gestrande-dolfijn-vanuit-haven-amsterdam-weer-richting-zee-geloodst.html,www.nos.nl
11,Coronacijfers van 3 mei: minste ziekenhuisopnames in anderhalve maand,Begin april werden er nog gemiddeld bijna 500 mensen per dag opgenomen in het ziekenhuis. Afgelopen week werden er per dag gemiddeld 77 nieuwe opnames gemeld. ,https://www.nos.nl/artikel/2332621-coronacijfers-van-3-mei-minste-ziekenhuisopnames-in-anderhalve-maand.html,www.nos.nl
12,Drie jongens met messen aangehouden op Schiphol,Ze zijn opgepakt wegens verboden wapenbezit.,https://www.nos.nl/artikel/2332602-drie-jongens-met-messen-aangehouden-op-schiphol.html,www.nos.nl
13,Vrachtschip probeert dolfijn uit Amsterdamse haven te lokken,Het dier zwom gisteren mee met het zeilende vrachtschip vanuit Frankrijk naar Nederland. Datzelfde schip gaat speciaal voor de dolfijn opnieuw richting zee. ,https://www.nos.nl/artikel/2332596-vrachtschip-probeert-dolfijn-uit-amsterdamse-haven-te-lokken.html,www.nos.nl
14,Privédocumenten van NSB-leider Anton Mussert opgedoken,"Het zijn foto's uit de Tweede Wereldoorlog, maar ook een identificatieplaatje en een notitieboekje uit de tijd dat hij in een militair ziekenhuis lag. ",https://www.nos.nl/artikel/2332579-privedocumenten-van-nsb-leider-anton-mussert-opgedoken.html,www.nos.nl
15,Wekdienst 3/5: Blijft Henk Krol partijleider 50Plus? • 60 jaar Anne Frank Huis,"Nieuws, weer en verkeer: met dit overzicht begin je geïnformeerd aan de dag.",https://www.nos.nl/artikel/2332578-wekdienst-3-5-blijft-henk-krol-partijleider-50plus-60-jaar-anne-frank-huis.html,www.nos.nl
16,Man doodgeschoten in Amsterdam-Oost,Voor zover bekend is er nog niemand opgepakt.,https://www.nos.nl/artikel/2332570-man-doodgeschoten-in-amsterdam-oost.html,www.nos.nl
17,Wereldwijd eerbetoon voor hulpdiensten • Tilburg: mijd centrum,Lees hier al het coronanieuws van zaterdag 2 mei. ,https://www.nos.nl/liveblog/2332476-wereldwijd-eerbetoon-voor-hulpdiensten-tilburg-mijd-centrum.html,www.nos.nl
18,"Explosieve stof gevonden in ontploft Gronings appartement, bewoners opgepakt",Vrijdagavond werd door een explosie de gevel van een woning in de flat weggeblazen. De geëvacueerde bewoners van de flat mogen voorlopig nog niet naar huis.,https://www.nos.nl/artikel/2332562-explosieve-stof-gevonden-in-ontploft-gronings-appartement-bewoners-opgepakt.html,www.nos.nl
19,Meer mensen op de weg en in winkelstraten: 'Het is behoorlijk druk',"De laatste drie weken nam het aantal, de afstand en de duur van verplaatsingen toe, concludeert een mobiliteitsbureau.",https://www.nos.nl/artikel/2332549-meer-mensen-op-de-weg-en-in-winkelstraten-het-is-behoorlijk-druk.html,www.nos.nl
20,Twee jongens nemen explosief uit Tweede Wereldoorlog mee naar huis,Inmiddels is hun vondst tot ontploffing gebracht in het Westelijk Havengebied in Amsterdam. Sinds de coronacrisis worden er meer explosieven gevonden dan gemiddeld.,https://www.nos.nl/artikel/2332544-twee-jongens-nemen-explosief-uit-tweede-wereldoorlog-mee-naar-huis.html,www.nos.nl
21,Arnhemmer aangehouden voor reeks autobranden ,De afgelopen twee weken gingen zeker zeventien voertuigen in vlammen op. De politie sluit meer arrestaties niet uit.,https://www.nos.nl/artikel/2332536-arnhemmer-aangehouden-voor-reeks-autobranden.html,www.nos.nl
22,"Coronacijfers van 2 mei: IC-bezetting onder 700, verschil tussen regio's","De bezetting op de Nederlandse intensive cares is voor het eerst weer onder de 700 coronapatiënten. Onder de 700 bezette bedden kan de reguliere zorg weer op gang komen, maar er is nog wel verschil tussen de regio's.",https://www.nos.nl/artikel/2332526-coronacijfers-van-2-mei-ic-bezetting-onder-700-verschil-tussen-regio-s.html,www.nos.nl
23,Verzorger Wu Wen: 'Ik hoorde een hele harde krijs' ,"Niet alleen in Ouwehands Dierenpark in Rhenen werd het blijde nieuws van de geboorte van een reuzenpanda met luid gejuich ontvangen, ook China - eigenaar van Wu Wen en Xing Ya - is blij verrast. ",https://www.nos.nl/artikel/2332524-verzorger-wu-wen-ik-hoorde-een-hele-harde-krijs.html,www.nos.nl
24,Nationaal Park De Meinweg weer toegankelijk na grote brand,"Het gebied is volgens de gemeente weer veilig en toegankelijk voor fietsers, wandelaars en toeristen.",https://www.nos.nl/artikel/2332521-nationaal-park-de-meinweg-weer-toegankelijk-na-grote-brand.html,www.nos.nl
