,titles,descriptions,links,site_name
0,"De enige Nederlandse vaccinmaker op het WHO-lijstje: ‘Als we falen, vernietigen we alles’","Er is maar één Nederlandse vaccinmaker op het WHO-lijstje van kanshebbers: Janssen in Leiden. De farmaceut laat een miljoenenvoorraad maken, nog voor het zeker is of zijn coronavaccin werkt. ‘Als we falen, moeten we alles vernietigen.’",,www.parool.nl
1,Een andere 4 mei dan we gewend zijn: koning speecht op lege Dam,De Nationale Herdenking zou vanwege het 75-jarige jubileum al bijzonder zijn. Door de coronacrisis belooft deze 4 mei een speciale editie te worden.,,www.parool.nl
2,Warme en droge zomer in het vooruitzicht,"De zomer wordt voor het derde jaar op rij warm en droog, verwacht Weeronline. In juni en augustus worden hittegolven verwacht. Juli lijkt iets natter te worden met meer buien, maar ook hoge temperaturen.",,www.parool.nl
3,50Plus-oprichter voelt zich door Henk Krol bedonderd: ‘Heel teleurstellend’,Het knetterde al maanden binnen 50Plus.,,www.parool.nl
4,75 jaar na Auschwitz huilt overlever David Lewin nog steeds,In januari herdacht de wereld de Holocaust op de plek die het symbool voor de massamoord op zes miljoen Joden werd: Auschwitz-Birkenau. De hoofdrol was voor de ruim tweehonderd overlevers die nog altijd in leven zijn. ‘Ik hoorde het gegil van kinderen die in het vuur werden gegooid.’,,www.parool.nl
5,Wat brengt de economische crisis na het coronavirus?,"Na de coronacrisis volgt de onvermijdelijke economische crisis. Die zal ook veel ellende veroorzaken in Nederland. De recessie biedt echter, zoals altijd, ook kansen. ‘Herstel moet komen uit innovatie.’",,www.parool.nl
6,Ic-verpleegkundige Martine ­Minnema: ‘Uiteindelijk komen we hier sterker uit’,Minnema en haar collega's in het OLVG beleven intense weken.,,www.parool.nl
7,Krol stopt als leider 50PLUS en zet eigen partij op,Henk Krol neemt afscheid van 50Plus. Krol neemt zijn Kamerzetel mee en begint samen met onafhankelijk Kamerlid Femke Merel van Kooten een nieuwe politieke partij: de Partij voor de Toekomst.,,www.parool.nl
8,50Plus heeft geen goed woord over voor ‘zetelroof’ Henk Krol,De Kamerleden van 50Plus voelen zich bedrogen door Henk Krol. Zondagochtend kondigde hij zonder overleg aan de partij te verlaten en voor zichzelf te beginnen.,,www.parool.nl
9,"‘Dat kutvirus,’ verzuchtte Rutte. Reconstructie van een wanhopige strijd","Zondag 8 maart is de laatste weekenddag van het oude Nederland, daarna gaat het land ‘intelligent op slot’. Een reconstructie van een soms wanhopige strijd tegen de stippellijn van de maximale ic-capaciteit, door de ogen van direct betrokkenen. ‘Het is ook eng, wat als we het mis hebben?’",,www.parool.nl
10,Het is feest in Rhenen dankzij de babypanda,"Geschiedenis. Dat heeft de kleine, één dag oude babypanda met zijn/haar geboorte geschreven. Het is namelijk voor het eerst in de geschiedenis dat er een reuzenpanda-baby in Nederland is geboren.",,www.parool.nl
11,"Penningmeester Denk stapt op, conflict ettert door",De penningmeester van het partijbestuur van Denk is opgestapt. Daarmee verdiept de crisis in de partij zich verder.,,www.parool.nl
12,Stef Blok: ‘Buitenlandse Zaken is geen reisbureau’,"Stef Blok, de minister zonder buitenland. Althans, dat buitenland is er wel, maar de VVD’er moet er nu landgenoten uit terughalen en kan er niet naartoe. “Ik stap nu elke avond in mijn eigen bed.”",,www.parool.nl
13,Verpleegzorg pas laat op de radar bij crisisteam,De aanpak van de coronacrisis was zo gericht op ziekenhuizen en ic-capaciteit dat verpleeghuizen de eerste weken amper in beeld waren. Daar sloeg het virus onder de radar ongenadig hard toe. Het RIVM is voorstander van een evaluatie.,,www.parool.nl
14,"Duizenden leerlingen vragen om laptop of tablet, maar subsidiepot is leeg",Er liggen nog 10.000 aanvragen te wachten.,,www.parool.nl
15,Pandababy geboren in Ouwehands Dierenpark in Rhenen,"Reuzenpanda Wu Wen in Ouwehands Dierenpark in Rhenen is vrijdag bevallen van een jong. Moeder en haar jong verblijven in het kraamhol en maken het goed, meldt de Rhenense Dierentuin zaterdagochtend.",,www.parool.nl
16,Geen vrij land zonder discussie over vrijheid,"Verschillende opvattingen over vrijheid leiden vaak tot frictie. Denk alleen maar zwarte piet. De felle discussies die dat oplevert moeten we niet uit de weg gaan, ze zijn juist noodzakelijk.",,www.parool.nl
17,Ultieme poging afschaffen verhuurdersheffing: ‘Bouw woningen kan verdubbelen’,'De verhuurdersheffing heeft z’n langste tijd gehad.',,www.parool.nl
18,In 4 maanden tijd 12 procent minder ouderen in zorgcentra,Verpleeg- en verzorgingshuizen zien het aantal bewoners door de coronacrisis in rap tempo dalen. In de verpleeghuizen zijn dit jaar ongeveer 15.000 mensen overleden en er komen nog amper nieuwe bewoners bij.,,www.parool.nl
19,OV wil bij opschaling meer geld en verplichte mondkapjes,Om een opschaling van het openbaar vervoer mogelijk te maken hebben de ov-bedrijven meer geld nodig en willen ze dat beschermingsmiddelen zoals mondkapjes verplicht worden voor personeel en reizigers.,,www.parool.nl
