,titles,descriptions,links,site_name
0,Kinderopvang: 'Veel scholen hebben niet overlegd over buitenschoolse opvang',Kinderopvang: 'Veel scholen hebben niet overlegd over buitenschoolse opvang',https://www.linda.nl/nieuws/binnenland//nieuws/binnenland/kinderopvang-scholen-buitenschoolse-opvang/,www.linda.nl
1,'Kostbare tijd verloren gegaan doordat kabinet wachtte met crisisaanpak','Kostbare tijd verloren gegaan doordat kabinet wachtte met crisisaanpak',https://www.linda.nl/nieuws/binnenland//nieuws/binnenland/tijd-verloren-kabinet-crisisaanpak/,www.linda.nl
2,"Zendmast in Gelderland beklommen, reden nog onbekend","Zendmast in Gelderland beklommen, reden nog onbekend",https://www.linda.nl/nieuws/binnenland//nieuws/binnenland/zendmast-bemmel-gelderland-man/,www.linda.nl
3,Sterke vrouwen schudden de boel behoorlijk op in 'Ex on the Beach: Double Dutch',Sterke vrouwen schudden de boel behoorlijk op in 'Ex on the Beach: Double Dutch',https://www.linda.nl/nieuws/binnenland//advertorial/ex-on-the-beach-double-dutch-sterke-vrouwen/,www.linda.nl
4,Verpleeghuis Dieren plaatst hekken om familie weg te houden,Verpleeghuis Dieren plaatst hekken om familie weg te houden,https://www.linda.nl/nieuws/binnenland//nieuws/binnenland/verpleeghuis-dieren-hekken-familie-coronavirus/,www.linda.nl
5,Op zoek naar een mondkapje? Zo maak je er zelf een,Op zoek naar een mondkapje? Zo maak je er zelf een,https://www.linda.nl/nieuws/binnenland//nieuws/binnenland/zelf-mondkapje-maken-overheid/,www.linda.nl
6,Uitgedoofde vulkaan ontdekt in de Noordzee,Uitgedoofde vulkaan ontdekt in de Noordzee,https://www.linda.nl/nieuws/binnenland//nieuws/binnenland/twijfelachtige-eer-nederland-heeft-er-met-mulciber-een-vulkaan-bij/,www.linda.nl
7,Hulde aan de gekrulde: dit vindt ons testpanel van John Frieda's Dream Curls-lijn,Hulde aan de gekrulde: dit vindt ons testpanel van John Frieda's Dream Curls-lijn,https://www.linda.nl/nieuws/binnenland//advertorial/test-resultaten-john-frieda-dream-curls/,www.linda.nl
8,Liveblog coronavirus vrijdag 8 mei: Zeeland laat geleidelijk meer toeristen toeÂ ,Liveblog coronavirus vrijdag 8 mei: Zeeland laat geleidelijk meer toeristen toeÂ ,https://www.linda.nl/nieuws/binnenland//nieuws/binnenland/liveblog-coronavirus-vrijdag-8-mei/,www.linda.nl
9,'Coronacrisis zal leiden tot enorme toename aantal kindhuwelijken','Coronacrisis zal leiden tot enorme toename aantal kindhuwelijken',https://www.linda.nl/nieuws/binnenland//nieuws/binnenland/coronacrisis-toename-kindhuwelijken/,www.linda.nl
10,'Te veel ontvangen kinderopvangcompensatie terugbetalen','Te veel ontvangen kinderopvangcompensatie terugbetalen',https://www.linda.nl/nieuws/binnenland//nieuws/binnenland/kinderopvang-compensatie-terugbetalen/,www.linda.nl
11,Na regen komt zonnebrand: LINDA.lab zoekt 100 testers voor Lancaster suncare,Na regen komt zonnebrand: LINDA.lab zoekt 100 testers voor Lancaster suncare,https://www.linda.nl/nieuws/binnenland//advertorial/linda-lab-100-testers-zonnebrand-lancaster/,www.linda.nl
12,'Stakende' Wil (82) heeft man nog steeds niet gezien: 'Dit verkort ook mijn leven','Stakende' Wil (82) heeft man nog steeds niet gezien: 'Dit verkort ook mijn leven',https://www.linda.nl/nieuws/binnenland//nieuws/binnenland/wil-van-buren-niet-op-bezoek-man-nico-corona/,www.linda.nl
13,Pasgeboren olifant voor het eerst naar buiten in (leeg) Artis,Pasgeboren olifant voor het eerst naar buiten in (leeg) Artis,https://www.linda.nl/nieuws/binnenland//nieuws/binnenland/babyolifant-voor-het-eerst-naar-buiten-artis/,www.linda.nl
14,Autoriteit Persoonsgegevens onderzoekt of TikTok rekening houdt met privacy kinderen,Autoriteit Persoonsgegevens onderzoekt of TikTok rekening houdt met privacy kinderen,https://www.linda.nl/nieuws/binnenland//nieuws/binnenland/tiktok-privacy-kinderen/,www.linda.nl
15,Efteling opent de deuren op 20 mei,Efteling opent de deuren op 20 mei,https://www.linda.nl/nieuws/binnenland//nieuws/binnenland/attractiepark-efteling-opent-deuren-coronamaatregelen/,www.linda.nl
16,Huren gaan per 1 juli tÃ³ch massaal omhoog,Huren gaan per 1 juli tÃ³ch massaal omhoog,https://www.linda.nl/nieuws/binnenland//nieuws/binnenland/huur-woninghuur-1-juli-2020/,www.linda.nl
