,titles,descriptions,links
15,Zijn mensen niet meer binnen te houden? ‘Lockdown heeft een houdbaarheidsdatum’,"Op straat is het nog steeds rustiger dan normaal. Toch heeft de politie in het weekend weer moeten ingrijpen bij ‘coronafeesten’. Ontstaan er scheurtjes in de intelligente lockdown? ,,Dit viel te verwachten.”",https://www.ad.nl/binnenland/zijn-mensen-niet-meer-binnen-te-houden-lockdown-heeft-een-houdbaarheidsdatum~a4c61d94/
16,Ministerie: corona-app laat nog wel even op zich wachten,"Het duurt nog wel even voor er een corona-opsporingsapp is die klaar is voor gebruik. Onder de zeven app-bouwers die dit weekend hun plannen voorlegden, tekent zich nog geen geschikte kandidaat af, erkent het ministerie van Volksgezondheid.",https://www.ad.nl/tech/ministerie-corona-app-laat-nog-wel-even-op-zich-wachten~aa6bab4f/
17,Arts op de ic doet verslag: ‘Moeten elkaar goed in de gaten blijven houden’,"Zorgverleners op de intensive care staan in de frontlinie om het coronavirus te bestrijden. Michael Frank (53) is intensivist bij het Albert Schweitzer ziekenhuis in Dordrecht en geeft dagelijks een inkijkje in zijn werk. Deel 24: ‘Minder druk, maar nog steeds heel zieke patiënten’.  Lees alle voorgaande afleveringen hier terug.",https://www.ad.nl/binnenland/arts-op-de-ic-doet-verslag-moeten-elkaar-goed-in-de-gaten-blijven-houden~a6142081/
18,En toch wil ik de aanrander van mijn vrouw laten weten hoe kwaad ik ben,"Wijsheid komt met de jaren. Omdat acteur Joost Prinsen (77) een eind op weg is, beantwoordt hij uw vragen.",https://www.ad.nl/binnenland/en-toch-wil-ik-de-aanrander-van-mijn-vrouw-laten-weten-hoe-kwaad-ik-ben~a02e1f8a/
19,Boa’s zien meer incidenten sinds coronacrisis: ze worden bespuugd en uitgescholden,"Bijna 90 procent van de buitengewoon opsporingsambtenaren (boa’s) ziet het aantal geweldsincidenten stijgen sinds de coronacrisis. Zo zien ze meer mensen die in hun richting spugen of hoesten en ervaren ze meer verbaal geweld. Het merendeel vindt dat boa’s meer verdedigingsmiddelen, zoals een wapenstok of pepperspray, moeten krijgen om de coronamaatregelen te handhaven.",https://www.ad.nl/binnenland/boa-s-zien-meer-incidenten-sinds-coronacrisis-ze-worden-bespuugd-en-uitgescholden~a7980864/
20,"Ontstressen in de tuin: hoe meer struiken en bomen, hoe meer vogels je hoort fluiten","In huis creëren we graag ruimtes die rust uitstralen, maar vergeet niet dat je ook de tuin een serene sfeer kan geven. Met paadjes, een wadi en een heleboel krekels bijvoorbeeld.",https://www.ad.nl/wonen/ontstressen-in-de-tuin-hoe-meer-struiken-en-bomen-hoe-meer-vogels-je-hoort-fluiten~a40e841a/
21,"Kabinet weegt ook maatschappelijke schade lockdown mee, SCP geeft advies","Het kabinet weegt bij het besluit of en hoe de coronamaatregelen worden versoepeld de maatschappelijke schade ook mee. Het gaat dan bijvoorbeeld over gezondheidsschade die ontstaat door armoede, minder beweging en sporten, eenzaamheid en huiselijk geweld.",https://www.ad.nl/politiek/kabinet-weegt-ook-maatschappelijke-schade-lockdown-mee-scp-geeft-advies~a5996abc/
22,Dorp neemt met imposant eerbetoon afscheid van 83-jarige Arnold: ‘Wie had dit een jaar geleden kunnen bedenken?’,"Toen bekend Dalfsenaar Arnold Mosterman (83) overleed aan corona, twijfelde de familie geen moment. Virus of niet, het dorp moest afscheid kunnen nemen. Een ‘drive through condoleance’ bood uitkomst. Iets waar steeds meer families gebruik van maken, zien uitvaartondernemers. ,,Wie had dit een jaar geleden kunnen bedenken?”",https://www.ad.nl/binnenland/dorp-neemt-met-imposant-eerbetoon-afscheid-van-83-jarige-arnold-wie-had-dit-een-jaar-geleden-kunnen-bedenken~a490439a/
23,"NL-Alert voor grote heidebrand in Brabant, recreanten moeten gebied verlaten",In een stuk droge heide in het Brabantse Son en Breugel is vanmiddag een natuurbrand uitgebroken. Voor recreanten in het gebied is een NL-Alert afgegeven. Zij worden verzocht het gebied zo snel mogelijk te verlaten.,https://www.ad.nl/binnenland/nl-alert-voor-grote-heidebrand-in-brabant-recreanten-moeten-gebied-verlaten~a29a703d/
24,Daling zet door: aantal coronapatiënten op de intensive care onder de 1200,"Het aantal Nederlandse coronapatiënten op de intensive care is gedaald tot onder de 1200. Het zijn er nu nog 1176, meldt het Landelijk Coördinatiecentrum Patiënten Spreiding (LCPS). Dat zijn er 25 minder dan zaterdag. Vrijdag stond de teller nog op 1235.",https://www.ad.nl/binnenland/daling-zet-door-aantal-coronapatienten-op-de-intensive-care-onder-de-1200~a6e093f8/
25,"Zo ziet Nederland eruit in 2022, volgens zeven deskundigen","Hopelijk zijn we over twee jaar coronavrij. Maar hoe ziet ons leven er dan uit op straat, werk, school en tijdens het uitgaan? We vroegen het aan zeven deskundigen.",https://www.ad.nl/binnenland/zo-ziet-nederland-eruit-in-2022-volgens-zeven-deskundigen~a7225db8/
26,Triest toeval: dodelijk ongeluk met doorrijder bij dezelfde plek waar Anouk (22) werd doodgereden,De politie heeft vanavond een man opgepakt die wordt verdacht van doodslag op een 18-jarige fietser uit het Brabantse Nistelrode. Het slachtoffer werd vanochtend zwaargewond aangetroffen naast zijn fiets in Oss. De hulpdiensten konden niets meer betekenen voor het slachtoffer. De vindplaats van de overledene is amper vijftig meter van de oversteekplaats waar in de Nieuwjaarsnacht van 2017 Anouk Schuurmans (22) overreden werd.,https://www.ad.nl/binnenland/triest-toeval-dodelijk-ongeluk-met-doorrijder-bij-dezelfde-plek-waar-anouk-22-werd-doodgereden~a6f305f2/
27,"Nog drieduizend landgenoten vast in Marokko, ‘Nederland ligt onder op de stapel’","Zo’n drieduizend Nederlanders zitten al weken vast in Marokko, dat de lockdown zaterdag tot 20 mei verlengde. Zangeres Anouk, toeristen, maar ook Marokkaanse Nederlanders die op familiebezoek waren. De gespannen diplomatieke verhouding tussen beide landen staat repatriëring vooralsnog in de weg.",https://www.ad.nl/binnenland/nog-drieduizend-landgenoten-vast-in-marokko-nederland-ligt-onder-op-de-stapel~a9c36a5c/
28,"Een grijnzende vrachtwagen, een lachend stopcontact: zie jij ook overal gezichten in?","Een vrachtwagen die naar je grijnst, een stopcontact dat je toelacht. Soms zie je gezichten waar ze niet zijn. Grafisch vormgever Irene Schampaert verzamelde een boek vol. En psycholoog en tv-presentator Pieter Hulst keek ernaar.",https://www.ad.nl/nlblijftthuis/een-grijnzende-vrachtwagen-een-lachend-stopcontact-zie-jij-ook-overal-gezichten-in~a0879ca1/
29,Herman den Blijker verrast mensen met culinaire verwennerij uit zijn foodtruck,Met z’n allen binnenblijven biedt de mogelijkheid om uitgebreid te koken. Maar wat als je een vitaal beroep uitoefent en helemaal geen tijd hebt? Herman den Blijker verrast in Herman helpt een handje mensen – op verantwoorde afstand – vanuit zijn foodtruck met een lekkere maaltijd.,https://www.ad.nl/koken-en-eten/herman-den-blijker-verrast-mensen-met-culinaire-verwennerij-uit-zijn-foodtruck~a7890f29/
