,titles,descriptions,links,site_name
0,Vrijheidsvuur in 13 steden ontstoken: 'Alleen in vrijheid kan dit vuur branden’,",,Nu is het tijd om te vieren dat wij in vrijheid leven. Alleen in vrijheid kan dit vuur branden."" Dat heeft staatssecretaris Paul Blokhuis (Welzijn) in Wageningen gezegd bij het aansteken van het Vrijheidsvuur op het 5 Mei Plein in Wageningen. Op dezelfde tijd is in dertien andere Nederlandse steden het vrijheidsvuur ontstoken met fakkels die maandagavond werden opgehaald bij de eeuwigbrandende vlam in Wageningen.",https://www.ad.nl/binnenland/vrijheidsvuur-in-13-steden-ontstoken-alleen-in-vrijheid-kan-dit-vuur-branden~aeecefd3/,www.ad.nl
1,Kabinet overweegt terrassen te openen op 1 juni,Het kabinet overweegt cafés en restaurants vanaf 1 juni weer hun buitenterrassen te laten openen.,https://www.ad.nl/politiek/kabinet-overweegt-terrassen-te-openen-op-1-juni~ad6d881b/,www.ad.nl
2,"Amerika verwacht 3000 doden per dag, KLM stelt gebruik mondkapjes aan boord verplicht per 11 mei","Het aantal nieuwe sterfgevallen lijkt wereldwijd te dalen of stijgt langzamer, onder meer in Duitsland, Frankrijk en de Verenigde Staten. In Nederland is het aantal meldingen van overledenen het laagst sinds 19 maart. Volgens Donald Trump hebben de Verenigde Staten eind dit jaar een vaccin tegen het coronavirus, iets wat echter onzeker is volgens een van zijn belangrijkste adviseurs, dr. Fauci. Lees hier onder het liveblog van de afgelopen dagen terug.",https://www.ad.nl/binnenland/amerika-verwacht-3000-doden-per-dag-klm-stelt-gebruik-mondkapjes-aan-boord-verplicht-per-11-mei~a0f47835/,www.ad.nl
3,Rutte en zijn ministers geven alle complotdenkers munitie om mee te schieten,Özcan Akyol schrijft drie keer per week over wat hem bezighoudt.,https://www.ad.nl/binnenland/rutte-en-zijn-ministers-geven-alle-complotdenkers-munitie-om-mee-te-schieten~a818603f/,www.ad.nl
4,Lees hier de hele speech van koning Willem-Alexander,Hieronder volgt de volledige tekst van de toespraak Koning Willem-Alexander tijdens de Nationale Herdenking op de Dam in Amsterdam.,https://www.ad.nl/binnenland/lees-hier-de-hele-speech-van-koning-willem-alexander~a660e434/,www.ad.nl
5,Koning in historische toespraak: ‘Burgers in nood voelden zich in de steek gelaten. Ook door mijn overgrootmoeder’,"In heel Nederland zijn vanavond met twee minuten stilte de slachtoffers herdacht van de Tweede Wereldoorlog en allen die in de decennia daarna sneuvelden in oorlogssituaties en bij vredesoperaties. Koning Willem-Alexander hield bij het Nationaal Monument op de Dam een historische toespraak. Daarin sprak hij kritisch over de rol van zijn overgrootmoeder Wilhelmina. ,,Dit is iets dat mij niet loslaat’’, zei het staatshoofd.",https://www.ad.nl/binnenland/koning-in-historische-toespraak-burgers-in-nood-voelden-zich-in-de-steek-gelaten-ook-door-mijn-overgrootmoeder~ad5003c89/,www.ad.nl
6,Nationale Kinderherdenking vanuit Den Haag zonder kinderen,De Nationale Kinderherdenking in Madurodam ging dit jaar ondanks de coronacrisis toch door. Kinderen vanuit heel Nederland konden vandaag bloemen laten leggen in het Haagse familiepark. Bekijk later op de avond een montage van de herdenking bovenaan dit artikel.,https://www.ad.nl/binnenland/nationale-kinderherdenking-vanuit-den-haag-zonder-kinderen~abfce491/,www.ad.nl
7,Het coronanieuws van maandag 4 mei: bijlezen in één minuut,De stroom aan nieuwsberichten over het coronavirus is amper bij te benen. In dit artikel brengen we het belangrijkste nieuws van vandaag in een kort overzicht.,https://www.ad.nl/binnenland/het-coronanieuws-van-maandag-4-mei-bijlezen-in-een-minuut~ae2a7045/,www.ad.nl
8,4 Mei in coronatijd: Nederlanders tonen zich van hun creatiefste kant,"Omdat herdenken zoals anders dit jaar niet mogelijk is vanwege het coronavirus, doen veel Nederlanders dat vanavond op hun eigen manier. In een poging er tóch iets speciaals van te maken, laten ze hun creativiteit daarbij de vrije loop, blijkt uit sfeerimpressies van onze verslaggevers en berichten op sociale media. We zetten een aantal initiatieven op een rij.",https://www.ad.nl/binnenland/4-mei-in-coronatijd-nederlanders-tonen-zich-van-hun-creatiefste-kant~a829de52/,www.ad.nl
9,Nieuwe OnePlus 8 (Pro): zijn deze smartphones hun stevige prijskaartje waard?,"De toestellen van OnePlus kruipen al jaren richting de top van de smartphonemarkt, zowel wat mogelijkheden als wat prijs betreft. Het merk is winnaar van diverse Tweakers-awards, maar heeft in het afgelopen jaar afstand moeten doen van de nummer 1-positie. Dat komt niet doordat de smartphones minder goed zijn geworden, maar door die stijgende prijs. Zijn de nieuwe OnePlus toestellen het waard? De experts van Tweakers namen de toestellen onder de loep.",https://www.ad.nl/tech/nieuwe-oneplus-8-pro-zijn-deze-smartphones-hun-stevige-prijskaartje-waard~a18ff581/,www.ad.nl
