,titles,descriptions,links,site_name
0,"Alkmaars archief vindt ‘oudste Nederlandse geluidsopname’, luister maar",Het Regionaal Archief in Alkmaar heeft vermoedelijk de oudste bekende Nederlandse geluidsopname gevonden. De opname is op 9 maart 1898 gemaakt door de Alkmaarse chemicus Jan Daniël Boeke. Hij is te horen terwijl hij een reeks klinkers uitspreekt en daarna ‘Hiep hiep hiep hiep hoera!’ roept.,https://www.ad.nl/binnenland/alkmaars-archief-vindt-oudste-nederlandse-geluidsopname-luister-maar~a31c96ba/,www.ad.nl
1,Aantal Nederlandse meldingen sterfgevallen corona fors minder dan afgelopen dagen,"De afgelopen 24 uur zijn er in Nederland 26 nieuwe meldingen gedaan van geteste mensen die zijn overleden aan het coronavirus. Een forse daling ten opzichte van gisteren, toen er in de dagelijkse update van het RIVM 69 overlijdens werden gemeld. De laatste keer dat er minder dan 30 doden werden geregistreerd op een dag, was op 19 maart. In totaal vallen nu 5082 coronadoden te betreuren.",https://www.ad.nl/binnenland/aantal-nederlandse-meldingen-sterfgevallen-corona-fors-minder-dan-afgelopen-dagen~a3f8df73/,www.ad.nl
2,Krol-sympathisanten weg uit fractie 50Plus,"Het vertrek van Henk Krol bij 50Plus heeft grote gevolgen voor zijn sympathisanten binnen de ouderenpartij. Twee medewerkers van 50Plus die nauwe banden hebben met de opgestapte partijleider, gaan weg uit de fractie van de ouderenpartij.",https://www.ad.nl/politiek/krol-sympathisanten-weg-uit-fractie-50plus~ac266426/,www.ad.nl
3,14-jarige opgepakt voor gewelddadige overval op woning in Valkenswaard,"Een 14-jarige jongen uit Valkenswaard is gistermiddag thuis door de politie aangehouden, omdat hij betrokken zou zijn geweest bij de woningoverval op de Maastrichtseweg in Valkenswaard. Daarbij raakte de bewoner dusdanig ernstig gewond dat hij naar het ziekenhuis moest.",https://www.ad.nl/binnenland/14-jarige-opgepakt-voor-gewelddadige-overval-op-woning-in-valkenswaard~a30ab68c/,www.ad.nl
4,"‘De Staat experimenteert met mensen, blootstelling aan 5G wordt ons opgedrongen’","De stichting Stop5GNL vindt dat de Staat oogkleppen opheeft als het gaat om het ‘veilig’ uitrollen van het nieuwe snelle 5G-netwerk. ,,De blootstelling aan 5G wordt ons opgedrongen.” De stichting probeert vandaag in de rechtbank in Den Haag de uitrol van 5G stop te zetten. Juist vannacht werd in Den Haag bij twee zendmasten brand gesticht, brandje nummer 22 en 23 in Nederland.",https://www.ad.nl/binnenland/de-staat-experimenteert-met-mensen-blootstelling-aan-5g-wordt-ons-opgedrongen~ab1f1e41/,www.ad.nl
5,"Kunnen de scholen eigenlijk wel veilig open, of worden het ‘superverspreiders’?",Heel Europa worstelt met een van de belangrijkste onderdelen van het heropstarten van de maatschappij: de scholen. Is het veilig of worden de scholen de nieuwe ‘superverspreiders’ van de coronacrisis?,https://www.ad.nl/binnenland/kunnen-de-scholen-eigenlijk-wel-veilig-open-of-worden-het-superverspreiders~a5876910/,www.ad.nl
6,Kans van 1 op 100.000: eeneiige drieling geboren in Putten,"Het is voor Barunka (28) en David (29) Knul uit Putten nog steeds moeilijk te bevatten. Op 22 maart zijn ze de trotse ouders geworden van een eeneiige drieling. Een kans van 1 op 100.000. En dat terwijl ze al twee jonge kinderen hebben. ,,Eigenlijk besef ik het nog steeds niet.”",https://www.ad.nl/binnenland/kans-van-1-op-100-000-eeneiige-drieling-geboren-in-putten~a8e7d1287/,www.ad.nl
7,Marcouch: Feestgangers op illegale party hadden bekeuring moeten krijgen,"De bezoekers van een illegaal feest in Arnhem dat in de nacht van zaterdag op zondag door de politie werd stilgelegd, hadden allemaal een bekeuring moeten krijgen. Dat vindt burgemeester Ahmed Marcouch.",https://www.ad.nl/arnhem/marcouch-feestgangers-op-illegale-party-hadden-bekeuring-moeten-krijgen~a992271a/,www.ad.nl
8,Politiemol Mark M. krijgt in hoger beroep opnieuw vijf jaar cel,"DEN BOSCH Mark M., alias de Weerter politiemol, krijgt in hoger beroep jaar opnieuw vijf jaar cel. Het gerechtshof vindt hem, net als de rechtbank, schuldig aan het doorgeven van geheime info aan criminelen. Het Openbaar ministerie, dat die straf eiste, is tevreden. Mark M gaat dor naar de Hoge Raad, verwacht zijn advocaat Jan-Hein Kuijpers",https://www.ad.nl/eindhoven/politiemol-mark-m-krijgt-in-hoger-beroep-opnieuw-vijf-jaar-cel~a29d0a83/,www.ad.nl
9,Hoe een straatarm meisje uit Dalfsen kampbewaakster werd in Auschwitz,"Dit is het verhaal van Ria Jorink, een straatarm meisje uit Dalfsen dat tijdens de Tweede Wereldoorlog als kampbewaakster in vernietigingskamp Auschwitz-Birkenau belandt. Ze wordt veroordeeld, maar tot de doodstraf of een jarenlange gevangenisstraf komt het niet. Wel tot een geruisloos leven in Zwolle, waar ze in 2002 op 82-jarige leeftijd overlijdt.",https://www.ad.nl/binnenland/hoe-een-straatarm-meisje-uit-dalfsen-kampbewaakster-werd-in-auschwitz~a96cc881/,www.ad.nl
