,titles,descriptions,links,site_name
0,Regisseur van Thor: Ragnarok gaat Star Wars-film regisseren,"Taika Waititi, de regisseur van films als Thor: Ragnarok, gaat een nieuwe Star Wars-film regisseren. Dat meldt Disney in een blogpost. De film zal in de bioscoop uitkomen. Ook komt Disney op termijn met een nieuwe Star Wars-serie voor op Disney+.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/AcArAax389E"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/geek/166770,www.tweakers.nl
1,Nvidia neemt netwerkbedrijf Cumulus Networks over voor onbekend bedrag,"Nvidia heeft netwerkbedrijf Cumulus Networks overgenomen. Dit bedrijf maakt onder andere opensource software voor netwerkapparatuur, waaronder een besturingssysteem voor netwerkswitches. De twee bedrijven maken niet bekend hoeveel Nvidia heeft betaald.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/QPLltUveWJk"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166768,www.tweakers.nl
2,SOGo 4.3.1,"Versie 4.3.1 van SOGo is verschenen. Scalable OpenGroupware.org maakt gebruik van de broncode van OpenGroupware.org en richt zich op het delen van agenda's, contactpersonen en e-mails. Daarnaast is het volgens de ontwikkelaars goed schaalbaar en kan het via een webinterface worden aangesproken. Verder worden aangepaste versies van Mozilla Thunderbird en Lightning meegeleverd als client. Er kunnen ook andere clients worden gebruikt, zoals Microsoft Outlook, of mobiele apparaten zoals een BlackBerry. Voor meer informatie verwijzen we naar deze pagina, waar de documentatie te vinden is. In deze uitgave zijn de volgende veranderingen en verbeteringen aangebracht: Bug Fixes<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/2SuuD3d2rFk"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/downloads/51602,www.tweakers.nl
3,Microsoft bevestigt komst Windows 10X naar laptops met enkel scherm,"Microsoft zal zijn aankomende besturingssysteem, Windows 10X, ook uitbrengen op apparaten met een enkel scherm. Tegelijkertijd stelt het bedrijf zijn Windows 10X-apparaten met twee schermen voor onbepaalde tijd uit. Hiermee bevestigt het bedrijf eerdere geruchten.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/zMozrDC6uR8"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166766,www.tweakers.nl
4,Racket 7.7,"Racket is een ontwikkeltaal waarmee andere ontwikkeltalen ontwikkeld kunnen worden. Daarnaast kan gewoon in Racket zelf ontwikkeld worden. Het stond eerder bekend onder de naam PLT Scheme en komt uit de Lisp-Scheme-familie. Voor de achtergrond verwijzen we naar het manifesto, geschreven onder leiding van Matthias Felleisen. De ontwikkelaars hebben versie 7.7 van Racket uitgebracht, met de volgende aankondiging: Release Announcement for Version 7.7<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/kGrTWfTMDfw"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/downloads/51604,www.tweakers.nl
5,Broncode en datasheets van de Nintendo Wii verschijnen online,"Er is een grote hoeveelheid informatie over Nintendo-hardware en -software uitgelekt. Zo is onder andere de broncode van de Nintendo Wii online gezet, en zijn er niet eerder getoonde Nintendo 64-demo's te zien op YouTube. Vorige maand verschenen er al meerdere oude Pokémon-ontwerpen.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/ISSzzhKzm_Q"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/geek/166764,www.tweakers.nl
6,Intel neemt Israëlische navigatiestartup Moovit over voor 900 miljoen dollar,"Intel heeft mobility-as-a-service-startup Moovit overgenomen voor 900 miljoen dollar. Moovit is een Israëlisch bedrijf dat onder andere een routeplanner-app maakt. De startup zal onderdeel worden van Intels automotive-tak.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/5IKaiHS2NIM"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166756,www.tweakers.nl
7,Stichting bouwt WhatsApp-chatbot die nepnieuws over coronavirus weerlegt,"Wetenschappers hebben een chatbot gebouwd die nepnieuws over het coronavirus weerlegt. De bot werkt op WhatsApp, en geeft antwoorden op bepaalde sleutelwoorden met nieuwsartikelen met nieuws over het virus dat inmiddels door factcheckers uit het land is nagekeken.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/LhPjIKX-W34"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166754,www.tweakers.nl
8,Google en Apple maken eisen bekend voor toegang tot corona-api,"Apple en Google hebben bekendgemaakt aan welke regels overheidsinstellingen moeten voldoen als ze gebruik willen maken van de corona-api. Ook hebben de bedrijven modellen uitgebracht van hoe de apps eruit kunnen komen te zien.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/_2lZMZfMwCE"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166750,www.tweakers.nl
9,Star Wars-game Vader Immortal komt deze zomer uit voor PlayStation VR,"De Star Wars-game Vader Immortal komt uit voor PlayStation VR. De episodische game komt ergens in de zomer in één keer te koop voor het platform, al zijn details over beschikbaarheid en prijs nog niet bekend.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/TCaL-z_3Yb4"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166752,www.tweakers.nl
10,CrystalDiskInfo 8.5.0,"Crystal Dew World heeft een nieuwe versie van CrystalDiskInfo uitgebracht. Dit programma, dat onder de MIT-licentie wordt uitgebracht, geeft uitgebreide informatie over de drives in de computer. Er is ondersteuning voor traditionele harde schijven, maar ook voor ssd's en in mindere mate voor externe usb- en firewire-schijven. Naast het weergeven van smart-informatie is het mogelijk om de aam- en apm-instellingen aan te passen, mits de hardware dit ondersteunt. De verzamelde informatie kan in overzichtelijke grafieken worden weergegeven. Naast de standaardversie zijn er ook de Shizuku- en Kurei Kei-uitvoeringen. Deze bieden geen extra mogelijkheden, maar bevatten een anime-thema. In deze uitgave zijn de volgende veranderingen en verbeteringen aangebracht: Changes in version 8.5.0:<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/q8zxt1wwADA"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/downloads/51598,www.tweakers.nl
11,Luchtruim boven hoofdstad Letland is gesloten wegens zoekgeraakte drone,"Het luchtruim boven de stad Riga en Riga International Airport is gesloten vanwege een zoekgeraakte drone die misschien nog rondvliegt. Het gaat om een 5,5 meter lange drone van UAVFactory, die tot negentig uur in de lucht kan blijven.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/OAgOrvYXRiY"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166748,www.tweakers.nl
12,"Apple brengt MacBook Pro 13"" met verbeterd toetsenbord uit voor 1499 euro","Apple brengt vernieuwde versies van zijn MacBook Pro 13"" uit. De laptops hebben dezelfde behuizing als hun voorgangers, maar zijn voorzien van het Magic Keyboard en nieuwe Intel-processors. Het instapmodel kost 1499 euro.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/suIgs36zBrY"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166744,www.tweakers.nl
13,"HP brengt 27""-monitor met 165Hz-ips-paneel uit voor 559 euro","HP brengt een nieuwe 27""-monitor uit in zijn Omen-serie voor gamers. De Omen 27i heeft een ips-paneel met een resolutie van 2560x1440 pixels, een responstijd van 1ms en een verversingssnelheid van 165Hz. Het scherm heeft een G-Sync Compatible-certificaat.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/axG4pyqKnGg"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166746,www.tweakers.nl
14,Kortgedingrechter doet op 25 mei uitspraak in zaak van Stop5GNL tegen de staat,"De kortgedingrechter van de Rechtbank Den Haag doet op maandag 25 mei om 11 uur 's ochtends een uitspraak in de zaak die Stichting Stop5GNL voert tegen de Nederlandse staat. Het kort geding werd maandag inhoudelijk behandeld.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/6-sx8p0SY9Y"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166738,www.tweakers.nl
15,Hacker achterhaalt plaintext-wachtwoorden uit tweedehandscomputers van Tesla's,"Tesla-bezitters lopen het risico dat gegevens over hun auto- en entertainmentgebruik in verkeerde handen vallen. Informatie uit de Media Control Unit, waaronder wachtwoorden, worden in plaintext opgeslagen. Die MCU's zijn inmiddels voor weinig geld op internet te koop.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/i4FmdJN1a2c"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166742,www.tweakers.nl
16,Leverancier verwijst naar lga1700-socket voor Intel Alder Lake-processors,"Intels toekomstige generatie van Alder Lake-S-desktopprocessors lijkt een nieuwe lga1700-socket te gebruiken. Dat kwam eerder al naar voren in een gerucht en nu wordt die socket vermeld bij een leverancier van testinstrumenten voor spanningsregelaars.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/JNf-MFKRMt0"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166740,www.tweakers.nl
17,Netbeheerders vrezen miljoenenverlies door vroegtijdig vervangen slimme meters,"Energienetbeheerders Liander en Stedin vrezen miljoenen euro's verlies doordat ze miljoenen slimme meters vervroegd moeten vervangen. De meters werken op een eigen frequentie. De beheerders dreigen die eerder kwijt te raken dan ze aanvankelijk hadden gedacht.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/CLroQAX44LE"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166734,www.tweakers.nl
18,Veel Oppo-smartphones krijgen vanaf juni upgrade naar Android 10,"Oppo heeft een upgradeschema gepubliceerd waarop staat wanneer welke telefoons de upgrade naar ColorOS 7 krijgen. Dat is Oppo's besturingssysteem op basis van Android 10. In Nederland krijgen veel telefoons vanaf juni de upgrade.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/f2D-kLtNfvo"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166736,www.tweakers.nl
19,Politie houdt 24 verdachten van WhatsApp-fraude aan rond Deventer,"De politie heeft in de afgelopen weken 24 verdachten aangehouden in een groot onderzoek naar WhatsApp-fraude. De verdachten zijn tussen de 15 en 40 jaar oud en het gaat onder andere om 'geldezels', die hun rekening ter beschikking hebben gesteld.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/xxvVxc_R7Dw"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166732,www.tweakers.nl
20,LineageOS houdt distributie van builds offline na inbraak op servers,"Hackers zijn de servers van LineageOS binnengedrongen. Ze misbruikten daarvoor een bekende softwarekwetsbaarheid. Bij de hack zijn geen gegevens of signing keys gestolen, maar LineageOS houdt zijn diensten wel tijdelijk offline.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/C4UzAq8UxBE"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166730,www.tweakers.nl
21,'Steam heeft sinds release Half-Life: Alyx een miljoen extra vr-gebruikers',"Het aantal gebruikers van Steam dat een vr-headset heeft aangesloten is in april met ongeveer een miljoen gestegen. Dat is vermoedelijk voornamelijk te danken aan de release van vr-game Half-Lyfe: Alyx eind maart.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/9GNYIP3UDzs"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166728,www.tweakers.nl
22,Infinity Ward werkt aan duo-optie voor Call of Duty: Warzone,"Call of Duty: Warzone krijgt een duo-optie, waarin teams van twee het tegen elkaar opnemen in de battle-royalegame. Ontwikkelaar Infinity Ward bevestigt dat, maar het is nog niet bekend wanneer de optie er komt. In de code staan al verwijzingen naar de duomodus.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/02_dA7gB4EA"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166724,www.tweakers.nl
