,titles,descriptions,links
11,SystemRescueCd 6.1.3,"Versie 6.1.3 van SystemRescueCd is uitgekomen. SystemRescueCd is een zelfstartende Linux-omgeving voor het beheren of repareren van een systeem en gegevens na een crash. Het is bedoeld om op een eenvoudige manier admin-taken uit te voeren, zoals het maken en bewerken van de hardeschijfpartities. Het wordt geleverd met diverse programma's zoals GParted, fsarchiver, bestandssysteemtools, editors, Midnight Commander en netwerktools. Het kan worden gebruikt voor zowel Linux- en Windows-computers en vereist geen installatie, maar dit is wel mogelijk. De kernel ondersteunt alle belangrijke bestandssystemen zoals ext3/ext4, xfs, btrfs, reiserfs, jfs, vfat, ntfs, en netwerkbestandssystemen zoals SMB en NFS. In deze uitgave zijn de volgende veranderingen en verbeteringen aangebracht: Changes in version 6.1.3:<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/J9ayevWC-9g"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/downloads/51456
12,Google begint met tonen van testcentra voor coronavirus in zoekresultaten,"Google heeft locaties voor het doen van een coronavirustest toegevoegd aan zijn zoekresultaten, wat het voor mensen gemakkelijker moet maken om een testcentrum in de buurt te vinden. De nieuwe optie is vooralsnog alleen in de Verenigde Staten beschikbaar.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/9Hk7_OIo9DA"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166064
13,Onderzoekers maken buigbaar zonnepaneel voor smartwatches,"Australische onderzoekers hebben een licht en buigzaam zonnepaneel ontwikkeld dat klein genoeg gemaakt kan worden om voor allerlei wearables te gebruiken. Daarmee zouden onder andere smartwatches via de zon oplaadbaar kunnen worden.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/UAgM4aawcfQ"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166060
14,ExifTool 11.94,"Phil Harvey heeft versie 11.94 van ExifTool uitgebracht. ExifTool is een gratis en cross-platform programma waarmee de metadata van een groot aantal bestanden kan worden beheerd en bewerkt. Het werkt vanaf de commandline, maar er zijn oplossingen van derden beschikbaar, waardoor het ook met een grafische gebruikersinterface kan worden gebuikt. Deze update wordt als ontwikkelversie aangeduid, de laatste stabiele uitgave is versie 11.85. Sinds versie 11.92 zijn de volgende veranderingen en verbeteringen aangebracht: Changes in version 11.94<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/mhn05t24Gyo"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/downloads/51452
15,Apple brengt definitieve versie van Music-webspeler uit,"Apple is gestopt met het bètaprogramma voor de webspeler van zijn muziekdienst Music. Dat betekent dat de versie voor het web nu definitief is. De webspeler maakt het mogelijk om zonder applicatie van Apple Music gebruik te maken.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/DnMSfh4uAsA"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166058
16,Nederlandse start-up maakt stoeptegel voor draadloos laden e-bikes,"Het Nederlandse bedrijf Tiler komt met een stoeptegel die kan worden gebruikt om draadloos elektrische fietsen op te laden. De start-up heeft een investering ontvangen om het product verder te ontwikkelen en op de markt te brengen.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/RVcXTkY6d00"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166056
17,Xiaomi start verkoop van zijn eerste wifi 6-router,"Xiaomi is begonnen met de verkoop van zijn AX3600-router, de eerste van het merk die ondersteuning biedt voor de wifi 6-standaard. De router biedt ook een manier om automatisch verbinding te maken met internet-of-things-apparaten.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/KhLZ76oUjqw"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166054
18,Radeon Software For Linux 20.10,"AMD heeft een nieuwe versie van zijn Radeon Software voor Linux vrijgegeven. Versie 20.10 is de opvolger van 19.50 en pas de eerste uitgave dit jaar. Ondanks dat het een tijd geleden is sinds de vorige uitgave, is de changelog kort. Zo is er ondersteuning voor de kaarten uit de RX 5600-familie en voor RHEL 7.8 en Ubuntu 18.04.4 LTS, maar helaas niet voor de volgende week verwachte uitgave van Ubuntu 20.04. Radeon Software for Linux 20.10 Highlights<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/lEfF3A1N5o0"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/downloads/51454
19,Darktable 3.0.2,"Versie 3.0.2 van Darktable is uitgekomen. Darktable is een opensource-raw-fotobewerkings­programma, een virtuele lichtbak en donkere kamer voor fotobewerking. Het beheert digitale negatieven via een database. Het ontwikkelen van de ruwe fotobestanden gebeurt door middel van zogenaamde sidecar files, waarbij de foto's op niet-destructieve wijze worden bewerkt. De software is beschikbaar voor diverse Linux-distributies, macOS en Windows. De belangrijkste veranderingen en verbeteringen zijn hieronder voor je op een rijtje gezet: New Features And Changes<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/B9es5EMQL7g"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/downloads/51446
20,OpenRCT2 0.2.6,"Versie 0.2.6 van OpenRCT2 uitgekomen, de opensource-versie van RollerCoaster Tycoon 2. Het project probeert zo veel mogelijk op het origineel te lijken, maar is in een moderne taal geschreven wat uitbreidingen en verbeteringen mogelijk maakt. Het is hiermee vergelijkbaar met bijvoorbeeld OpenTTD. Om het te kunnen spelen is het overigens wel noodzakelijk om het originele spel te hebben, want het heeft onder meer geluidsbestanden en de afbeeldingen nodig. De changelog voor deze uitgave laat de volgende veranderingen en verbeteringen zien: New features:<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/2z1xi4Z6_ec"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/downloads/51448
21,Huawei P40 Pro - Een smartphone is meer dan een camera,"Geen Google-diensten, maar wel prachtige hardware en een zeer interessante camera. Compenseert dat het gebrek aan apps als YouTube, Maps, Agenda en Googles wachtwoordmanager?<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/YxY9LpbiyqE"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/reviews/7786
22,PhpStorm 2020.1,"JetBrains brengt verschillende ontwikkelomgevingen uit, zoals IntelliJ Idea gericht op Java, CLion gericht op C en C++, DataGrip gericht op sql en PhpStorm gericht op php. PhpStorm biedt on-the-fly-errorpreventie, autocompletion, coderefactoring en debugging, en kan ook overweg met html, css, Coffee- en JavaScript. Voor een overzicht van de mogelijkheden verwijzen we naar deze pagina. Voor het gebruik van PhpStorm is wel een licentie nodig. Voor zakelijk en thuisgebruik zul je daarvoor moeten betalen, maar als de software wordt gebruikt voor onderwijs of niet-commerciële opensourceprojecten, is de licentie gratis. JetBrains heeft PhpStorm 2020.1 en uitgebreide informatie daarover is op deze pagina te vinden. Dit is de aankondiging van die versie: PhpStorm 2020.1 is now available!<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/3amICTJW2L0"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/downloads/51450
23,Mark Rutte: Corona-apps worden niet verplicht,"Het gebruik van corona-apps wordt niet verplicht, zegt premier Mark Rutte. Eerder liet het kabinet de mogelijkheid nog open dat de contact-tracing-apps verplicht konden worden gesteld, maar de minister-president sluit dat nu uit.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/3Ny_ptF8UEw"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166052
24,Google werkt in Amerika aan fysieke bankpas,"Google werkt in Amerika aan een eigen fysieke bankpas. Daarmee zouden gebruikers in winkels kunnen betalen via Google Pay. Ook zou het bedrijf werken aan een virtuele debetkaart. Het lijkt er niet op dat de kaart snel in Nederland beschikbaar zal komen.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/arLvAXhvgw0"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166050
25,PlayStation 4-gebruikers klagen over bootloops na versie 7.50,"Verschillende gebruikers klagen dat hun PlayStation 4 niet meer werkt of in een bootloop terecht komt na het installeren van de meest recente update. Het is niet bekend hoe wijdverspreid het probleem precies is.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/18PbPm8lLZk"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166048
26,FreeFileSync 10.23,"Versie 10.23 van FreeFileSync is uitgekomen. Met dit opensourceprogramma kan een back-up worden gemaakt of de inhoud van twee verschillende locaties worden gesynchroniseerd. Het is beschikbaar voor Windows, Linux en macOS, is niet afhankelijk van zaken als Java of een .Net Framework en is bovendien licht in gebruik. De Windows-installer bevat aparte 32bit- en 64bit-versies, en biedt ook de mogelijkheid om een portable versie te installeren. Sinds versie 10.20 zijn de volgende veranderingen en verbeteringen aangebracht: Changes in FreeFileSync version 10.23<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/YJkJwiO-0fI"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/downloads/51442
27,Release van Fedora 32 loopt week vertraging op door groot aantal bugs,"De ontwikkelaars van Fedora stellen de release van versie 32 met minstens een week uit. De reden is dat er nog te veel bugs in de Linux-distro zitten die eerst moet worden gerepareerd, waaronder problemen met lvm-partities.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/E-sI596l4Ig"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166046
28,Eerste SpaceX-vlucht met astronauten vindt 27 mei plaats,"De Amerikaanse ruimtevaartorganisatie NASA en het bedrijf SpaceX sturen op 27 mei twee astronauten naar de ruimte. NASA-directeur Jim Bridenstine maakte de definitieve lanceerdatum vrijdag bekend.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/VGnC8RLcdZs"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166044
29,Qualcomm brengt extra zuinige iot-chipset uit met verbruik van 1µA,"Qualcomm heeft een nieuwe chipset voor iot-apparaten uitgebracht. Het 212 LTE IoT Modem is een single-modus NB2-chipset die vooral bedoeld is om apparaten efficiënt en zonder veel stroomverbruik aan te sturen.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/m2jHCsZKKiE"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166042
30,Experts: corona-apps kwamen ondanks negatief advies toch door selectie - update,"Ict-experts en belangenorganisaties hebben grote zorgen over de haast waarmee de overheid de corona-apps wil bouwen. De experts beoordeelden meerdere apps negatief, maar die werden toch door het ministerie tot de definitieve selectie doorgelaten.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/LPg_rArkFBQ"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166040
31,Hdd-fabrikanten verzwegen gebruik shingled magnetic recording bij sommige disks,"Toshiba, Seagate en Western Digital hebben toegegeven dat sommige van hun harde schijven shingled magnetic recording gebruiken, zonder dat dit gespecificeerd was. Deze techniek vergroot de opslagdichtheid, maar kan de i/o-prestaties nadelig beïnvloeden.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/3OcJnJn2DqI"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166038
32,KPN test hdr als optie voor tv-ontvangers na eerder forceren van hdr-modus,"KPN is een pilot gestart om enkele wijzigingen voor zijn tv-ontvangers te testen, waaronder de optie om hdr-functionaliteit in of uit te schakelen. Eerder dit jaar forceerde KPN de hdr-modus, wat het bedrijf op kritiek kwam te staan.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/JL9U94RNuOk"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166030
33,Antwerpse haven test armband die waarschuwt als personeel elkaar te dicht nadert,"Werknemers in de haven van Antwerpen gaan een test uitvoeren met een armband voor social distancing en contact tracing. De band waarschuwt als werknemers minder dan anderhalve meter van elkaar verwijderd zijn.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/cY2tbPEDL5I"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166034
34,"De iPhone SE: het design van de iPhone 8, de snelheid van de iPhone 11","Al weken gonsden de geruchten over een nieuwe iPhone 9/iPhone SE2, en nu heeft Apple dan eindelijk de vernieuwde iPhone SE geïntroduceerd. Wat kunnen consumenten verwachten?<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/AYLw50Z38zk"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/plan/2628
35,Ministerie kiest zeven ontwikkelaars voor ontwikkeling corona-apps,"Nederland laat zeven app-ontwikkelaars een voorstel doen voor corona-apps. Onder andere Capgemini en Accenture presenteren dit weekend hun concept voor een app om de pandemie te bestrijden. Het ministerie publiceerde de lijst met ontwikkelaars vrijdag.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/3sHIRPI7iOI"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166032
36,TagScanner 6.1.4,"Versie 6.1.4 van TagScanner is uitgekomen. Met dit programma kan de muziekcollectie worden beheerd en georganiseerd. TagScanner heeft uitgebreide mogelijkheden om zowel bestandsnamen als tags aan te passen en is daarmee vergelijkbaar met programma's als Tag&Rename en MP3tag. Vrijwel alle bekende en minder bekende formaten worden ondersteund, waaronder mp3, ogg, wma, mp4, flac, ape, aac en wav. Informatie kan handmatig worden ingevoerd, uit de bestandsnaam worden gefilterd of uit een van de vele databases op internet worden getrokken. In deze uitgave zijn de volgende veranderingen en verbeteringen aangebracht: Improved:<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/3dKpu8jd4Tg"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/downloads/51440
37,Getty Museum laat Animal Crossing-spelers echte kunst ophangen via Art Generator,"Kunstliefhebbers die Animal Crossing: New Horizons spelen kunnen nu makkelijk beroemde schilderijen toevoegen aan hun eiland dankzij de Animal Crossing Art Generator van het Getty Museum.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/C68uXfN1dx8"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/geek/166028
38,Visual Studio Code 1.44.2,"Visual Studio Code is een opensourcecode-editor met ondersteuning voor IntelliSense, debugging, Git en code snippets. Ondersteuning voor de gangbare script- en programmeertalen is aanwezig en het kan daarnaast via extensies uitgebreid worden. Microsoft heeft een tweede update voor versie 1.44 uitgebracht en hierin zijn de volgende probleem verholpen: The update addresses these issues:<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/3oaoBcJpwNU"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/downloads/51438
39,Spotify voegt Premium-functie toe om nummers in afspeellijst te verbergen,"Spotify heeft aan zijn mobiele app een nieuwe functie voor Premium-abonnees toegevoegd, waarmee gebruikers voortaan nummers uit afspeellijsten kunnen verbergen. Bij volgende afspeelsessies neemt Spotify dat nummer dan niet meer mee.<img src=""http://feeds.feedburner.com/~r/tweakers/mixed/~4/h9eOE1Ns5Uk"" height=""1"" width=""1"" alt=""""/>",https://tweakers.net/nieuws/166022
